text,label
"The ability to add multiple contacts with their own contact details is really really important as is the ability to have specific email addresses for sending invoices, statements, and remittances as these are quite often different within a contact.",2
"PS the new layout of contacts is not very user friendly or pleasant to use. Too many screens, too spread out, not helpful.",1
"Xero team, this requirement has been reported, and clearly supported by many.  We have not received any feedback from the team regarding this.  Please respond to update us.",1
"Hi Kelly
Please may you give us an update on this?  I have just successfully convinced a client to move all his businesses over to Xero and guess what no multiple delivery options! He tells me MYOB has a default of 5...I have been trying to convince him forever that Xero is better, now I just do not know what to say...
Thx
Muriel",1
"Hi Muriel,

Don't hold your breath on getting an update from Kelly or anyone else at Xero on this.

The original request is OVER 10 YEARS OLD. It seems Xero is more interested in changing features that used to work to features that now require multiple clicks in multiple pop-ups to complete the work that could be done with one or two clicks in two screens previously.

Our work around is to create a separate account for each address we service for the same company. But you can't use the same account name more than once, so we add the number of the street address after the business name for each separate service address; NSW Realty 45, NSW Realty 903B, etc.

Good luck!
Lisa",0
"I thought I would add a bit of technical information, as I have developed applications and databases in the past.

A common flaw when people create contact tables is to restrict the number of addresses that can be added to a contact, by putting that information in the same table. If they used a separate table for addresses (as I believe they do for phone numbers, as you can add multiple ones), then this would be somewhat easier to implement the request. I know, because that is how I do it in my programs.

Unfortunately, if this decision is incorrectly made at the beginning of the database design, then it becomes incredibly difficult the make the change, as you have to update so much stuff to change it (queries and procedures). It is not insignificant. So, unfortunately, I doubt that they will do anything about this.",1
We need to be able to add multiple contacts and email addresses and be able to select different ones for sending month end / year end queries to our clients,2
"Client services multiple addresses that require separate billing contact accounts in Xero but they all go to one real estate agent. He needs the ability to add more detail so he can easily identify the property address when searching the contact name without having the address as part of the contact name. 

I hope that makes sense. 

",2
This beginning to cause us more problems as time goes on.  We have more clients with multiple locations and the only way to handle the addresses is to set up as a new client. And there is no link between them when there should be.  Hurry up Xero!!,1
"Hi Kelly,

I am yet another frustrated Xero user who needs the ability have have multiple address for a contact. We deal with many government departments with different contacts in various internal sections. Creating new contact records for each one as a workaround is just incredibly backwards. 

Is there a timeline for the release of this feature?",0
"HI

Any update on this?",1
"HI

Any update on this?

Has anyone found an app in the market place as a work around?

We will need this when Xero fully integrates with Avatx",1
I cannot believe this wasn't set up initially! Such an obvious business necessity🤯,1
"From what I have discovered, you need to pay a separate company for their interface which doesn't change the Xero accounts function, but gives you better options from the sales POV. Obviously disappointing when most of us were sold Xero on its ""capabilities""... We are looking into Stock and Buy, Unleashed and Dear Systems. ",1
Another disbelief from me that this is not incorporated. Pull the finger out Xero,0
Come on Xero - you tick the boxes in so many ways but this function is a standard requirement for all business - not just those who take the time to contact you about it.,1
"Kelly, it’s been 7 months and an update is needed.  I think it’s important to communicate regularly on the progress.  You have indicated that you are WORKING ON THIS and therefor 7 months of programming should have even enough time to make this correction/improvement.  I know that some of these requests need to be coded using a more modern platform but fur USER EXPERIENCE & LOYALITY Xero needs to communicate the progress.  

Please check all the suggests you have commented on and PROVIDE AN UPDATE, even if the task has taken you longer than expected.",0
"If we can have the option of choosing the delivery address from a drop down list, it will be great. ",2
Please update on the status of this idea.,1
This is a must have feature. So annoying when you have to change the information each time.,1
I want to be able to add phone numbers for the extra contacts.,2
"If our contact is say ABC Council, we need the ability to put multiple people to this contact. For example, our Customer is ABC Council, and I want 4 contacts for this customer, there are 3 different sales people we talk to who are in charge of purchasing for different areas in the company. On top of that there will be an additional person, accounts payable, that requires the invoice we send. ",2
Zero will never update anything.... We have learned by just watching the pain other Zero users are going thru.  We advise our client to beware of this solution for it is not for everyone.,1
"We supply a number of organisations such as care home groups and retail outlets that are billed centrally but have multiple delivery points, at the moment there is only the facility to have one delivery address per billing address.
The ability to ""add more"" would make so much difference as the only option is seems is to have multiple contacts.
May stop us converting to Xero",1
"@Kelly Munro - your last post is six months old.  Can we please have an update on the progress?   I realise it's complex, however as you can see, there are a lot of comments so a lot of people are interested in this requirement.",1
This is clearly not a priority for Xero. The best way to vote is with my feet. I will be leaving Xero to another platform. Quick books and Sage both have the function.,1
"Do you have any update on this at all please, as it's been a long old while since last one?

This is a pretty critical function, which seems to be available in most competitor products.

We sell to a number of clients who need delivery to many different end customers each, so without this function we are having to make use of a number of frustrating workarounds.

Please update.",1
"Also NEED this feature. Please add ASAP, Xero. Thanks!",3
I have looked back and this was first raised 11years ago!! It now has 823 votes! I have to ask what is the point of users asking for the functionality they need if it is going to be ignored? It seems to me that Xero does more tinkering with the look and feel than improving functionality.,1
"100% agree with Roy Brown.
All this tinkering is not necessary.
Add some worthwile content as has been requested by many people and do it soon and keep it comming.
Thats what we are looking for.",1
Thanks for the support Peter Kerly. I will at todays Xero roadshow in London where I am going to find a Xero person to talk about this face to face.,2
"Xero's attitude to this ""issue"" is nothing short of contemptuous to its clients. The feature (to add different delivery addresses) exists in the Purchase Order screen, so the code is already written - why can't this be applied to the invoice page too? 
We all had an e-mail from the new CEO (Sukhinder Singh Cassidy) saying she wanted to be open to clients so I wrote to her, only to get a reply from minions with the usual platitudes fobbing off the questions - so much for a ""new broom"". 
Xero spend a fortune on slick TV adverts, but can't even be bothered to look after the genuine concerns of its existing users. 
Time is running out for Xero as far as many users are concerned.   ",1
@Graham .. hear hear!,2
I see the flashy ads and advertising at sporting events and think if Xero only spent more money on basic product features they would get so many more customers just by 'word of mouth'. Currently I advise any business contacts I have to avoid Xero like the plague. :-(,0
"An additional complication that not having multiple ship to addresses for each customer causes: if I change the delivery address for a different job site for an existing customer in order to have the invoice be correct, it changes all invoices prior to this one to match the change. So there is no way to track where an item was shipped unless we record it somewhere outside of Xero. Even just the step of keeping invoices intact as they were when created would be helpful!",2
"Hi Kelly checking to see status update for this query.
Eight months since last update; i am being optimistic it must surely be ready for release, hoping it was in the November quarterly update.
Disappointed it wasnt as this is a critical feature, i believe; for organisation where accounts, purchasing involve different desk emails and demarcation. Please escalate",1
We need this feature ASAP please XERO. If the code already exists within POs then it should be an easy update.,2
This is a basic feature! get it done.,1
"Hi Kelly
Can we get an update on this please; I have clients wanting to leave Xero due to this issue.
When is it likely to be release?
Thanks ",1
"Hi Kelly,

I can't believe how this thread has been ignored by Xero for so long. Bad news is better than no news. 

Please provide a timeframe (not another ""we are working on it"") about Xero's plans for this feature. If it is not going to be implemented, just let us know. 

Thank you",1
This is absolutely critical to the functionality of our invoicing system. Brokers represent our product so we are billing them but shipping products all over North America to hundreds of different delivery address.,1
"Can't believe you cannot store multiple individuals' phone numbers under a single company contact name.  Xero cannot be used as a contact database.
Please release into front end.",1
"Agreed with Graham Tottle 

The feature (to add different delivery addresses) exists in the Purchase Order screen, so the code is already written - why can't this be applied to the invoice page too?

You already ignore this request for more than 10 years, do something right now.

",1
"@ Tony Tay
@ support@xero.com

As I have it, and I picked this up on another Xero ""problem"" forum is that Xero is built on a very outdated ""backbone"" so to speak.
Any changes with Xero concerning direct application changes (not visual) to the application itself is very costly and they might not have the knowledge on how to implement it. That is why at every quarterly Xero update session, most if not all of the updates will be visual aspects e.g. how a report looks like, how many columns you can add etc. Basically taking info of forefront and present it in a different way.
If this issue of multiple contact addresses is so critical to your organisation or your clients', you have 2 options.
1 - contact Xero support directly or 1.1 take it up with your national representative and if not anything is done
2 - advise your clients to break away from Xero.
These 2 options is what I implemented option 2 always sufficed.

@xero
Why do we need to talk about and wait 10 years before our voices are heard? ",1
"Multiple contact people and multiple phone numbers is pretty important, critical really.  Different billing addresses and shipping addresses are also a MUST for large corporations.",1
"I must also add my voice here. We have recently changed over to Xero and can't believe this basic functionality doesn't exist!?
MYOB had a number of detractions, but they at least had this sorted. I guess you are planning on really limiting your market, if you can't fix this. ",1
"These email alerts make me laugh.

These have all been requested 5-10 years.

I have 4-5 apps I use in my tech stack and I’ve never seen anything like xero’s lack of development.

It’s all lipstick people. If the ability is not currently there don’t limit your business waiting on these clowns.",0
@Kelly Munro - Could we please get another progress report here? It's been 9 months since the last update and 10+ years since it was first requested. This is clearly critical for so many users. An ETA and more regular updates would be helpful for everyone.,2
"hi Xero, March 2023 i believe work is moving along to have this feature (multiple delivery options under one customer) can we have an update 9 months on? thanks",1
Multiple Delivery option is standard in the 21st Century. When will Xero catch up?,1
This issue is coming very close to being 3 year old !!!   No real progress from Xero other than tissue thin lame platitudes.,1
"Nah not 3 years. I requested this back 10 years ago minimum. They just keep changing the forums and merging and changing the date so it doesn't look like it's been so long. The old threads on this topic had 100s of replies if not more that were ""lost"".",0
"We have a tutoring business and being able to send out birthday cards or special events are a critical part of our marketing strategy. It would be really helpful to be able to add details to the contacts (customer) lists.
Thanks ",2
My client has a construction business and being able to have site address being different to the office address would be extremely helpful as majority of their work is for large corporate companies with multiple locations operating at the one time.,2
"If multiple delivery addresses for a single client isn't added in the next few months, we will change out accounts package in June 2024 as that is the end of our financial year.",1
"We are unable to know by looking at an invocie which company location a shipment was sent to (most of our customers have multiple facilities), because every time we change the address in the company settings it changes all past invoices as well. We have to track hundreds of shipment addresses associated with the correct job outside of Xero... back when we used QB we could choose from a list of shipping addresses for each customer for each sale and it would be recorded and saved on the invoice. I think this is one of the biggest failings of Xero.",1
"Hi Kelly, coming up to the anniversary of your last contribution to your client's concerns - would you like a cake?
On a serious note - no progress, no updates = no clients.
Getting a bit ridiculous now. ",0
"Hi Kelly,

After reading the below comments I'm not holding out much hope of my issue being resolved any time soon.  However, will leave my thoughts here for you.
Our business deals with Real Estate agents and as you would expect, Real Estates have hundreds of properties on their books that we need to assist with.  It's vital that we can have a single contact on our records but with multiple delivery addresses.  Please tell me it's not going to take another 10 years for this issue to be fixed?",0
"Within the first week of using Xero I found this idea and voted for it as I was so shocked it wasn't already a feature! I have now been using Xero for 2 years and I am incredibly disappointed that, despite this idea originally being raised 12 years ago in 2012, the team at Xero seem to be completely ignoring their clients' request. The updates that I have seen happen in Xero in the last 2 years have seemed to me to be pointless and token gestures of needless developments instead of focusing on developments that would actually be useful for us!
This is the 2nd most requested idea from Xero's customers so come on Xero - start listening to your client base or I for one will certainly be looking at moving elsewhere.",1
"@graham @sally @everyone

They have no interest. Sorry to disappoint.

Some bean counter has worked out that the churn rate for disgruntled clients will be less than the new customers they attract with their sh*t adverts on TV here in the UK.

So income goes up. Everyone (* at Xero) happy.

In 2023 there were 5,510,265 businesses of 0-49 emplyees - their target market. So there is an awfully big pool of people that will sign up and think all works fine for a few months.

They have zero interest in us and the only way we can ever get what we want is to actually walk.

We have moved 3 of our businesses off Xero - the next one will go as soon as eoy completed. Makes little difference in real terms - but at least I know I am not lining their pockets and providing bonuses for the feckless Directors.",0
"Unfortunately I 100% agree with Will

I've use xero for almost 3 years and little has changed with most of the these basic functionality requests going on 10 years now.",1
"I agree with most of the comments on this thread - Xero clearly have no intention of keeping their customers updated or making the requested changes. In addition to the request for multiple delivery addresses, I have also been contributing to the thread on showing available stock levels in the quantity field when typing an invoice (as per the Classic system, the quotation and billing screens) Again, a deafening silence from Xero (as the coding already exists and is working in other templates, why is it so difficult to implement in Invoicing?)
Anyway, my head is hurting from ******* it against these particular brick walls (I even tried writing to the new CEO but she couldn't be bothered to reply either) so I think a change of tack is required. I have had a great deal of success recently in embarrassing large companies on X (formerly Twitter) so from now I think a regular (lack of) progress report on the Xero Twitter page will be forthcoming - perhaps it will save any potential new Xero customers from being disappointed..... if anyone cares to contribute their Twitter (I will always call it Twitter as I think the X title is just daft) handle is  @Xero",0
"Update please, this has become critical within our business, we have waited years for this to be implemented.  Kelly from your comment in March 23, I assumed this would have been completed by now, I need to know a date from Xero when this feature will be ready to use.

Regards
Michelle",1
"Dear Xero,

Is there any concrete update on this feature?

Thanks,
Amie",2
"Hi Kelly

Do you actually exist - or are (your?) annual excuses AI generated?

Are the tech's actually working on this or is Xero just stringing us along to keep taking the money each month? ",2
"We have been using Xero for about a year. Between this issue, the inability to send email through our own server to avoid getting tripped up in spam, and the inability to do an ACH payment through Stripe that doesn't involve the customer going to their bank to transfer to us, I've decided we're done. 

The canned responses I get from support feel like a slightly more polished version of what we used to get with Intuit - repetition of what you just said, with no satisfactory answer. And here, almost a year after Kelly posted that they're working on it, this still isn't implemented. I honestly don't think they have any plans to fix any of this stuff. This issue is #2 in the top requests list, for crying out loud. 

We're probably moving to Zoho. Cheaper per month, I've already test-imported all our company data, and they do regular updates and seem really responsive. They also respond (officially) on the Zoho subreddit, and seem to be more together than this mess. Too bad, I actually like Xero - the interface is nice, it's simple, and it mostly just works. But I mean this kind of stuff is a really big deal and they have not demonstrated they care. 

As soon as tax season is over, we're switching to something else. ",1
I honestly don't know what they are doing on the development side of things. I look for updates and there's really nothing new in the last few years. The API changelog hasn't had a single update since November 2022. These other products I use are rolling out updates several times a month.,1
"Petition for Xero Executives Regarding Alleged ""Improvements""

https://central.xero.com/s/question/0D53m00009n36b9CAA/petition-for-xero-executives-regarding-alleged-improvements",1
"About to move over from Sage to Xero and can't believe something as simple isn't available. What is the work around everyone is using, separate accounts for each delivery address or typing it into your Invoice/Quote etc?
",2
"Yes seperate contact account for every delivery address is what Xero Support told me over two years ago. I have been using the reference field for address.

This is a 10 year issue.

",1
"@Martin you'll find many standard features missing in Xero vs Sage, multiple addresses is one whichever has been requested for over 10 years. 

You'd be better off sticking with Sage. ",1
"@Martin - We've been using Xero for about a year. As soon as (US) tax season is over, we're switching to Zoho, which seems to not have the issues we've had with Xero. And they seem to actively update the software with actual user requested features. Xero pays lip service to user requests, but doesn't seem to be doing any active development beyond tinkering with the invoice layouts. 

Real issues like this feature request, and the problems with sending emails through their server (which often get flagged as spam by our customers, who never see invoices), are critical. But they seem to have no interest in fixing them. Honestly, I'd keep looking if I were you. ",1
"Hi,

We add the delivery address twice, once on the quote where it states add title and summary and because it does not show on the invoice, we copy and paste the address to the body of the invoice, we give each account/delivery address a code and add that alongside the reference number.  It is a pain but you get used to it!
There are a few things I find a pain but a lot of positives too.
I think all systems have their pros and cons.",1
"I have xero integrated with my capsule crm and would like for xero to have the multiple addresses, so it can sync correctly when identifying and updating. At present my CRM allows for multiple addresses for a customer, but xero just creates new contacts so I end up with many of the same name.",2
"Incredible... it's taking more than 12 years to implement such a fundamental and basic function?!

The complete absence of communication regarding the status of this request is simply unacceptable. 

Customers have been left in the dark, unsure whether their concerns are even being considered, let alone addressed. This lack of transparency breeds frustration and erodes trust in your brand.

It is evident that Xero's priorities are misplaced, focusing more on acquiring new customers rather than prioritising the needs and concerns of existing ones.
 
Customers who have invested time and resources into your platform expect better treatment and... respect!",0
"Any update on this Xero?
",2
"I recently wrote about this on X (Twitter) and almost immediately received a reply directing me to write to them directly (to get me off Twitter ASAP...?) 
To be fair, they have replied - but as you can see from the text below, I am not altogether happy with their response... 

------8<-----
GT:
Contacts - Allow multiple addresses for a single contact record.
Invoicing - show available stock (as on quotations)
There has been no response from Zero regarding the above topic since Kelly Munro's reply of March 6th 2023 despite over 1000 (Xero) clients voting and stating they are serious issues for them. I have posted to Xero Central many times and written to your CEO Sukhinda, only to be either ignored, or referred back to Xero Central. This is not good enough. Not only is there no progress, but there is no feedback from Xero who seem to be holding their clients in complete contempt. Even after posting to X (Twitter) your colleagues referred me back to Xero Central - which is like going round and round in circles. At the end of my financial year, I will be switching to another provider - I am sick and tired of being ignored.
-----8<-----
Xero:
Agent profile pic
Briana
Support specialist
Yesterday 10:04 PM
Hi Graham


Thank you for inviting Xero Support into your organisation.


It sounds like you want to enter multiple delivery addresses for a single contact record in Xero. If that's correct, this isn't currently possible in Xero but we've noted your interest in this feature and passed the feedback to our Product Team for inclusion in their regular reviews.


The Product Team is already looking into developing that functionality for the future and there's an existing Xero Product Idea for this feature where you can vote and comment on the request. I've included the link below. When there are any new developments or releases for this feature, we'll post an update on that page to let our users know.


In the meantime, one option would be to create a separate contact record in Xero for each delivery address. However, please note that every contact in Xero must have a unique name, so you'd need to enter a different name for each contact record. This can be as little as added a period or number to the name.


Alternatively, you could update the delivery address on each invoice as needed. With that method, the new address will automatically be saved to the contact record and update the details there as well.


I've included links to support articles with more information.


Xero Central articles:

Add a new contact

Edit a contact

Add a delivery address to an invoice


Xero Product Ideas: Contacts - Allow multiple addresses for a single contact record


If we've misunderstood your question, please let us know.


Kind regards


Briana

(As Xero limit this field, my rely to Briana will follow)",0
"-----8<---
GT
Dear Briana,

Thank you for your reply the format of which suggests that it is an edited cut and paste ""stock"" reply which has been used many times in response to several client complaints.
I am aware of the ""Xero Product Idea"" within Xero Central - indeed if you read the comments that go back several years, you will see that I have contributed many times. Unfortunately, despite Kelly Munro's assurances on March 6th 2023 that the team were ""working on it"" (see excerpt of her reply below) nothing has been heard from her in the intervening 12 months and a solution has still not been achieved for the (nearly 1000) clients who have voted for it.
---8<---
Kelly Munro - "" Multiple addresses has been enabled in the back end of contacts. As mentioned in our previous update this is a complex piece of work, as we need to now build this into other areas of Xero where it'll add value.

For this reason the work within Contacts is not live yet, as without building this feature across these other areas it wouldn't have much practical use. But to confirm, work's moving along and we look forward to being able to share more""
---8<---
I do not accept that a company the size of Xero with all of the IT specialists and technicians it employs can't find a way to resolve this quickly if the will to do so exists. The fact that this has been ongoing for so many years indicates that Xero is not taking the issue seriously despite its assurances to the contrary.
I am also aware of the ""work around"" involving setting up a separate account for each different delivery address - this is messy and time consuming. Furthermore, sending multiple statements out to a single entity, which this would necessitate, is impractical, time consuming and annoying for both vendor and purchaser. Analysing client sales / payment data would also be considerably more complex if multiple account files were to be set up in this way.
Similarly, editing the customer account with a new delivery address each time is both messy and time consuming - particularly as it has to be done on a line by line basis (it is not possible to simply cut and paste multiple lines of an address into the available fields).

My request also mentions another issue regarding the transition from Classic to ""New"" Invoicing, which you have not addressed. In Classic, the available stock was shown on the invoice template when entering a figure in the quantity column, however in the New Invoicing system it does not - meaning the operator has to open another ""session"" and view the available stock in ""Business / Products and Services"". Again, this is time consuming and effectively a downgrading of Xero's product. This functionality is still available in ""Quotes"" and indeed shows when raising a ""Credit Note"" within the Invoicing tab, so the coding obviously exists, leading me to think that Xero has deliberately turned the function off within Invoicing for some reason. Again, this is a popular topic on the ""Product Ideas"" page of Xero Central that has not been addressed by anyone at Xero since I first wrote about it in August 2022!
https://productideas.xero.com/forums/939198-for-small-businesses/suggestions/45529378-new-invoicing-show-stock-level-when-adding-a-tra

So, I remain highly unsatisfied and frustrated with the lack of progress and poor communication from Xero. I get the feeling that, on the rare occasions that Xero do reply, the aim of the reply is to stall, obfuscate and placate, with no intention to actually address the issues raised. My position therefore remains, that if at the end of my financial year Xero has not addresses these issues and provided solutions, I will be looking to change to another platform where the aforementioned functionality already exists and you will lose my business. In the meantime, I will also continue to use X (Twitter) to keep others aware of the lack of progress and the disregard that Xero has for its existing customers. As a courtesy to other Xero clients I will also be copying this thread to the Xero central.

I look forward to receiving your further and more positive feedback in due course.

Sincerely,

Graham Tottle",0
So disappointing. The initial request for this is well over ten years old. We had to create a work around for this more than five years ago. You'll just have to understand that most of us have no faith that multiple addresses will ever come to fruition.,0
"This is a ******** answer. It's not that hard: a many to many relation, common in databases. It's taken years so far to do nothing. You clearly don't care and are not responding to customer feedback. ",0
"Make my Xero life function better before I retire, be most helpful!  ",1
Any progress on this as the same question is appearing on multiple discussion threads however it has been years based on what I am reading?,2
"I don't need to comment further, enough has been said by many others and I have no doubt there are many more who remain silently frustrated with this inept package called Xero.",0
"I think Xero is pathetic in this area, as every other decent accounting package has this as standard in such as RECKON, MYOB, QUICKBOOKS and many more. Your customers have been asking for this for years, how much longer do we have to wait? Xero is good but should we move onto something that streamlines our business much more effectively and up with the times of most accounting packages. Regards Darryl ",0
Just adding my vote to this very basic feature to be added - hoping it finally does at some point.,2
"So three months have passed since I wrote about this on X (Twitter)  and despite a 'phone call from a Xero rep' assuring me that this would be expedited, nothing has been seen of heard since, which kind of proves my point - Xero don't care, they just want to get you off X asap to protect their image. ",1
How about fixing this useless **** app/program so you can have multiple addresses and names for 1 contact for example like a real estate company where I have to input landlords while keeping the real estates address with a work order! Time to put on a suit rather than a Star wars t shirt! Happy to discuss further. That is 1 of many comments about this company!,0
"I would not be using your program if I wasn't forced to. Multiple shipping addresses per customer should be standard to ANY accounting software. My time is precious and having to constantly change the shipping address on the invoice because I am shipping to the same bill to but 6 different delivery addresses is a nightmare. Copy and paste, copy and paste...every single line six different times only to find out the address I just removed is the very next address I need. And the information on invoice A shouldn't be changing every time someone has to change the shipping address for a different invoice to the same billing address!  OMG.  So I have to go back and change the information AGAIN just to resend a copy of the A invoice because the customer lost it. And I am not even in accounting! I just close out drop shipments and send the customer a copy of the paid invoice! PLEASE FIX THIS! If a program like Dac Easy could do this 25 YEARS AGO...I don't understand why Xero is having such a problem with it.",0
"Chariel Kines - How we got around this was including the address as a LINE ITEM with the Shipping.  Example: UPS Ground:  ABC Company, 123 Main Street, Anywhere, NY

This helped it retain on the invoice incase we had to resend.  It was an easy fix since the ""Ship To"" box was not included on the invoice template anyway, we removed it from our custom template so it only shows the Bill To on the top of the invoice.

Hope this is helpful to you.",1
"Sherri, work-arounds are fine (I have my own and I'm sure that others will have developed their own too) BUT... they should not be necessary! 
In purchase orders there is an option (bottom left hand corner) to store / choose from multiple delivery addresses or add a new one, so the coding exists already - why have Xero been so reluctant to implement it for Invoices?",1
Multiple shipping/delivery addresses is extremely important under Customer Contacts for invoice purposes,2
"Just give us a ""Ship to"" box to input delivery address, don't understanding why so difficult as is already have the option in purchase order.",2
"This a SUPER CRITICAL feature that's a MUST HAVE for any business that deals with more than a handful of customers.  All my Customer's with multiple locations REQUIRE us to put the unique delivery addresses on each respective invoice.  Honestly, cannot fathom why this isn't a fundamental & standard feature of a accounts system like Xero...",1
" I agree wholeheartedly with Justin Smart: ""This a SUPER CRITICAL feature that's a MUST HAVE for any business that deals with more than a handful of customers. All my Customer's with multiple locations REQUIRE us to put the unique delivery addresses on each respective invoice. Honestly, cannot fathom why this isn't a fundamental & standard feature of an accounts system like Xero""",1
This is crucial for my clients,2
This has been ongoing for years.  Raised thousands of times under various 'ideas'.  So far no progress.  It would be a game change for me.,2
This is critical for my newest client.  Raised this issue years ago.  Hopefully with new invoicing it might actually happen,3
"Hi Kelly, do you have a roadmap of when this feature will be implemented? It's been going on too long now and I'm tired of waiting. It would be good to see the plan so we know it is actually coming and when! ",1
"Anna - I spoke to someone from Xero recently and asked this question about a roadmap - got told that this isn't something that is available that can be sent out. 
Crazy ........ 
No one has any idea what is happening and the planned fixes and improvements as nothing ever gets communicated and you cant talk to anyone at Xero about any of it 
And it feels like Xero don't know either ",1
"For the love of all things holy!! It cant be that hard to allow for postal and delivery addresses in a new contact field then have a checkbox on the invoice to direct who to address it to. It looks sooo unproffesional when you send a contact a quote/invoice with someone elses details on it because your under time pressure and havent updated the entire address field to suit the different contacts within a single organisation.

Have dealt with it in good faith this far but am finally fully and officially over it now. Please hurry with this upgrade.",1
"It's now September, is there an update on when this will be in place?",2
"This is a critical function for my organisation. Currently, I need to change the delivery address and manually shoot the invoice for such customer via outlook which is quite troublesome.

Please make it happen SOON! ",1
"Is this still happening? 
Sucks having to manually change addresses for deliveries.",1
We are very keen for the platform to support multiple delivery addresses. Is the project still happening?,2
"I do not believe that a company that is advertising on mainstream TV in the UK to use their software consider this BASIC function as ""complex""!!!!!!!!!!

It is a basic function on all the major accounting software suppliers. If Xero can't implement basic functions due to ""12 other products"" and ""other apps"", then don't have 12 other products and other apps before the basics are in the software!

And what idiot would use the ""add delivery address"" function on new invoicing if it updates all other existing invoices for that contact to that new address!!!!!

What elicit drugs were they on when they thought that was a good idea!!!!

In the UK, Tax Invoice records have to be held for 7 years. I'm sure it would be illegal for any details to change on any Tax records once submitted to the HMRC & Companies House. Plus, how would you be able to track where any goods/products were previously shipped?

I see that this has been an issue for many years now, so I won't hold my breath on it happening any time soon. Hello Quickbooks.....?",0
"I have recently been in direct e-mail contact with Kelly regarding this issue. Here is my latest reply to her:

Kelly,

Thank you for your reply. I will indeed reserve judgement as I believe actions speak louder than words. However, my expectations are low given that there has been no progress for such a long time. Furthermore, I have written to you several times over the last three years through Xero Central without getting replies or progress on subjects that are critical for a large number of your clients. After I wrote about the situation on X (Twitter), I was contacted by telephone by one of your colleagues who said he would follow up, but he never did, so I'm sure you will appreciate my continued cynicism. There has been no progress or any updates regarding multiple delivery address for months if not years. Nor has there been an update regarding the removal of the available stock figure in the quantity field in new invoicing. 
For a large company professing to be a market leader along with Quickbooks, Sage etc this lack of communication is both unprofessional and insulting to your clients. Xero has been ""working on it"" for too long - exactly how many programmers are working on these issues? I simply fail to believe that it can be that difficult (if there is a will to do it) and that it should take this long - particularly as multiple delivery addresses are already available in Purchase Orders and available stock is shown in the quantity fields of both Quotations and Credit notes - presumably these features integrate across all of Xero's applications, so why are they not included in new invoicing? Given the aforementioned, the fact that Xero are delaying their deployment within new invoicing leads me to the conclusion that they are both possible but are being lined up as chargeable extras in the future - not something that will be welcomed, I'm sure.
I will therefore continue to make people aware of these issues on X (Twitter) as a matter of public service, until at least these two issues have been satisfactorily resolved.

Sincerely,

Graham Tottle ",1
+1 to Graham's post. Had a similar experience interacting with Xero on X. Continue to bring it up there until they get this fixed. I have been with Xero for 12 years now. In year 1 I expected this to get fixed in the next year or two. It's insane how long it has taken while silly projects like the Apple Watch app were developed.,1
"I'm on a trial run to see if Xero can replace my use of QB.  I was surprised that this feature isn't there...I ship to big distributors (Anixter, Wesco) who have locations all around the USA, but one billing address.  I guess the only way to do this is to create the same customer multiple times with the different shipping addresses.  Seems like a waste of time and maybe an accounting nightmare to send multiple overdue invoices.  

I would also need the billing and shipping addresses listed on the invoice I send to the customer so they know where product was shipped.  James' post is concerning, that this was requested 12 years ago and it still hasent happened, so I guess it wont and I need to see if this is a deal killer to move forwarrd with Xero.",1
"@Dale Bourgeois

During your trial, consider if the following are important to you versus what might be available in other packages:
- Multiple addresses for a single customer:-::: no progress from Xero
- Activity statements with aging periods for customers (i.e. 30, 60, 90 days outstanding etc):-::: no progress or interest from Xero
- Invoicing:-:::Xero has implemented a new invoicing architecture that has caused our workflow to take additional time.  
- Pricing:
-	Basic package with 1 person payroll is 2 x more expensive than no payroll
-	Comprehensive package with 5 person payroll is  2.57 x more expensive than no payroll.  
-	Key point is that if you have a payroll of 2 to 3 people and multiple business interests, then from our perspective Xero is more expensive than other options.
-	Of the 10 businesses we run through Xero, the subscription plans are:
•	4 x Comprehensive
•	4 x Ultimate 10
•	1 x Ultimate 50
•	1 x Ultimate 100
We would overlook the subscription price if the first several points were addressed.   For some of our businesses, it doesn’t matter. Still, the high-volume, transaction-based businesses with account customers and multiple addresses do matter, and Xero’s limitations are causing a lag in some areas of our account management and our end customer satisfaction.  The real cost of Xero is in the additional hours we spend dealing with customers who are questioning basic information that should be automatic from Xero.
While integrations are helpful for Xero to offer greater features and not have to manage them, the additional costs required are questionable.
Our accountant thinks Xero is great, and it functions well from a compliance standpoint.  Operationally, we are reviewing alternatives.
Review Xero, and make sure it meets your minimum requirements.  Don’t expect things to change if they have been ignored and/or patronised for so long.  A short trial may not give you exposure to some of the items that are important to you.
Good luck Dale.
",2
"Some really good points here from @SamBond...
I would strongly recommend using the xero api to address these needs.
It is relatively straight forward now to create web pages that interact with the Xero api (which is well documented) and design pages to do just the type of thing you are describing.
It is not ideal and you would expect a competent accounts package to offer the features you are describing.

I run a complete subscription and renewal package via an api web interface, the subscription and subscriber data is stored in a separate database and it links to invoices and quotes raised in xero, I am slowly expanding it to include account interactions like sending reminders and accepting quotes and purchase orders.  

This leaves xero to handle the transactions and manage the financial accounts - rather than let it get too close to my business.

In the attached screenshot of my online subscription business I can see overdue invoices, expiring subscriptions and subscriber status in one shot with all the payment, quotes and invoicing data linked to xero and new quotes are automatically generated in xero when required.",3
